,Index,IndexType
1885,12785,train
1886,2467,train
1887,3024,train
1888,466,train
1889,1962,train
1890,533,train
1891,16543,train
1892,469,train
1893,11693,train
1894,9477,train
1895,12374,train
1896,6348,train
1897,2045,train
1898,8145,train
1899,697,train
1900,6053,train
1901,11249,train
1902,4572,train
1903,14734,train
1904,11012,train
1905,638,train
1906,4352,train
1907,9430,train
1908,4915,train
1909,1266,train
1910,11192,train
1911,10063,train
1912,16716,train
1913,17025,train
1914,15855,train
1915,9224,train
1916,18104,train
1917,3780,train
1918,17711,train
1919,1664,train
1920,5841,train
1921,12390,train
1922,7487,train
1923,10892,train
1924,16197,train
1925,1247,train
1926,411,train
1927,14692,train
1928,6357,train
1929,1566,train
1930,1354,train
1931,15165,train
1932,8483,train
1933,4610,train
1934,11289,train
1935,1530,train
1936,7920,train
1937,8382,train
1938,3778,train
1939,10126,train
1940,688,train
1941,14415,train
1942,18411,train
1943,10257,train
1944,10483,train
1945,1544,train
1946,10146,train
1947,5852,train
1948,7305,train
1949,18560,train
1950,9438,train
1951,13523,train
1952,13052,train
1953,15000,train
1954,14525,train
1955,12710,train
1956,10087,train
1957,18690,train
1958,11216,train
1959,7321,train
1960,7639,train
1961,9855,train
1962,2471,train
1963,11857,train
1964,18214,train
1965,8262,train
1966,5567,train
1967,10705,train
1968,1123,train
1969,5597,train
1970,7425,train
1971,2277,train
1972,6975,train
1973,4104,train
1974,11850,train
1975,6705,train
1976,4193,train
1977,15189,train
1978,7017,train
1979,2380,train
1980,4980,train
1981,10644,train
1982,30,train
1983,12231,train
1984,18581,train
1985,8955,train
1986,18666,train
1987,3599,train
1988,4126,train
1989,9360,train
1990,13220,train
1991,15644,train
1992,12472,train
1993,10753,train
1994,10584,train
1995,15970,train
1996,9090,train
1997,9597,train
1998,1489,train
1999,13526,train
2000,17835,train
2001,8443,train
2002,13330,train
2003,6459,train
2004,3402,train
2005,17223,train
2006,17847,train
2007,9299,train
2008,13962,train
2009,6244,train
2010,6442,train
2011,13995,train
2012,13539,train
2013,18224,train
2014,1795,train
2015,8873,train
2016,15903,train
2017,16783,train
2018,17077,train
2019,10935,train
2020,4116,train
2021,168,train
2022,8380,train
2023,13751,train
2024,1336,train
2025,16318,train
2026,14999,train
2027,13294,train
2028,2559,train
2029,16167,train
2030,16516,train
2031,12428,train
2032,8381,train
2033,14159,train
2034,11724,train
2035,6210,train
2036,6063,train
2037,16590,train
2038,17913,train
2039,13726,train
2040,157,train
2041,188,train
2042,3577,train
2043,2493,train
2044,15818,train
2045,10811,train
2046,6817,train
2047,13336,train
2048,9594,train
2049,17573,train
2050,4751,train
2051,14126,train
2052,9728,train
2053,17418,train
2054,17809,train
2055,293,train
2056,4856,train
2057,9750,train
2058,11833,train
2059,2546,train
2060,12657,train
2061,6650,train
2062,15605,train
2063,3013,train
2064,9237,train
2065,9862,train
2066,14803,train
2067,14307,train
2068,16932,train
2069,10452,train
2070,12384,train
2071,13498,train
2072,8723,train
2073,17875,train
2074,7401,train
2075,1534,train
2076,9613,train
2077,10108,train
2078,16937,train
2079,7765,train
2080,11465,train
2081,3639,train
2082,15043,train
2083,7889,train
2084,8952,train
2085,18757,train
2086,13147,train
2087,17600,train
2088,4375,train
2089,7563,train
2090,5025,train
2091,18527,train
2092,8917,train
2093,984,train
2094,11315,train
2095,9416,train
2096,2359,train
2097,673,train
2098,4688,train
2099,8836,train
2100,6399,train
2101,8545,train
2102,17251,train
2103,9757,train
2104,3184,train
2105,2820,train
2106,11968,train
2107,4708,train
2108,8408,train
2109,12503,train
2110,2791,train
2111,18064,train
2112,6306,train
2113,16989,train
2114,10389,train
2115,9691,train
2116,18820,train
2117,13838,train
2118,4043,train
2119,1326,train
2120,385,train
2121,9093,train
2122,4755,train
2123,4771,train
2124,16603,train
2125,6291,train
2126,11505,train
2127,13618,train
2128,7510,train
2129,17232,train
2130,1650,train
2131,4847,train
2132,10325,train
2133,4983,train
2134,7870,train
2135,16315,train
2136,7565,train
2137,11997,train
2138,435,train
2139,4779,train
2140,8574,train
2141,7303,train
2142,5268,train
2143,3334,train
2144,4186,train
2145,9636,train
2146,2445,train
2147,8694,train
2148,9272,train
2149,2545,train
2150,7089,train
2151,17148,train
2152,2562,train
2153,398,train
2154,17965,train
2155,3198,train
2156,1805,train
2157,7556,train
2158,16687,train
2159,17508,train
2160,16084,train
2161,5250,train
2162,10032,train
2163,16431,train
2164,1475,train
2165,3608,train
2166,12420,train
2167,7646,train
2168,14657,train
2169,11761,train
2170,121,train
2171,14583,train
2172,5012,train
2173,18618,train
2174,3601,train
2175,16813,train
2176,10441,train
2177,18075,train
2178,16493,train
2179,18063,train
2180,3015,train
2181,11124,train
2182,15392,train
2183,4367,train
2184,15759,train
2185,18567,train
2186,9781,train
2187,16912,train
2188,10277,train
2189,18516,train
2190,16585,train
2191,10349,train
2192,11681,train
2193,280,train
2194,14756,train
2195,18698,train
2196,8324,train
2197,6181,train
2198,11244,train
2199,18362,train
2200,7895,train
2201,16934,train
2202,1643,train
2203,3314,train
2204,14417,train
2205,18599,train
2206,1889,train
2207,1270,train
2208,11270,train
2209,12401,train
2210,16459,train
2211,3594,train
2212,2996,train
2213,9769,train
2214,11218,train
2215,3193,train
2216,12740,train
2217,18561,train
2218,13068,train
2219,17253,train
2220,15032,train
2221,575,train
2222,17028,train
2223,1352,train
2224,3902,train
2225,17821,train
2226,10810,train
2227,13748,train
2228,505,train
2229,2857,train
2230,5784,train
2231,1432,train
2232,14013,train
2233,8727,train
2234,6501,train
2235,16915,train
2236,5422,train
2237,18811,train
2238,8660,train
2239,6345,train
2240,610,train
2241,11351,train
2242,17806,train
2243,9684,train
2244,17635,train
2245,6685,train
2246,8225,train
2247,12694,train
2248,7462,train
2249,9415,train
2250,3448,train
2251,12476,train
2252,13925,train
2253,12290,train
2254,18613,train
2255,4851,train
2256,16402,train
2257,17329,train
2258,10007,train
2259,5459,train
2260,3944,train
2261,15660,train
2262,2919,train
2263,3501,train
2264,16437,train
2265,15937,train
2266,14332,train
2267,14554,train
2268,7198,train
2269,15815,train
2270,15122,train
2271,16933,train
2272,15278,train
2273,10509,train
2274,1127,train
2275,15657,train
2276,1799,train
2277,9995,train
2278,18709,train
2279,6141,train
2280,18568,train
2281,9473,train
2282,16088,train
2283,13335,train
2284,3441,train
2285,13868,train
2286,12416,train
2287,12027,train
2288,5848,train
2289,8227,train
2290,5274,train
2291,10430,train
2292,10768,train
2293,3260,train
2294,13762,train
2295,5099,train
2296,8440,train
2297,7289,train
2298,13942,train
2299,10149,train
2300,10216,train
2301,2840,train
2302,15283,train
2303,16420,train
2304,16968,train
2305,177,train
2306,6699,train
2307,13981,train
2308,12634,train
2309,16903,train
2310,4081,train
2311,7152,train
2312,14000,train
2313,3942,train
2314,9790,train
2315,16629,train
2316,18354,train
2317,5960,train
2318,473,train
2319,17944,train
2320,6518,train
2321,11710,train
2322,7346,train
2323,9483,train
2324,10026,train
2325,11919,train
2326,9679,train
2327,9778,train
2328,1327,train
2329,9419,train
2330,3418,train
2331,13556,train
2332,12308,train
2333,9024,train
2334,1681,train
2335,1452,train
2336,775,train
2337,2109,train
2338,10974,train
2339,14411,train
2340,7771,train
2341,1365,train
2342,12332,train
2343,7667,train
2344,10895,train
2345,18427,train
2346,8451,train
2347,299,train
2348,1107,train
2349,850,train
2350,7955,train
2351,16098,train
2352,8204,train
2353,16818,train
2354,2246,train
2355,5245,train
2356,3031,train
2357,1608,train
2358,10186,train
2359,11802,train
2360,8,train
2361,8928,train
2362,5005,train
2363,4040,train
2364,12004,train
2365,18059,train
2366,11978,train
2367,15625,train
2368,11629,train
2369,9625,train
2370,14485,train
2371,6584,train
2372,3097,train
2373,11051,train
2374,15307,train
2375,7077,train
2376,5440,train
2377,8845,train
2378,3657,train
2379,3706,train
2380,1190,train
2381,5751,train
2382,17047,train
2383,6036,train
2384,8784,train
2385,14315,train
2386,16512,train
2387,17026,train
2388,7387,train
2389,17290,train
2390,5071,train
2391,9015,train
2392,10080,train
2393,4715,train
2394,15290,train
2395,8272,train
2396,6237,train
2397,13214,train
2398,6876,train
2399,10290,train
2400,2478,train
2401,5954,train
2402,11688,train
2403,8242,train
2404,11199,train
2405,12217,train
2406,1808,train
2407,18563,train
2408,9195,train
2409,263,train
2410,7627,train
2411,18183,train
2412,5359,train
2413,1571,train
2414,14811,train
2415,7946,train
2416,13966,train
2417,15470,train
2418,11036,train
2419,1370,train
2420,3090,train
2421,12921,train
2422,8878,train
2423,8796,train
2424,14776,train
2425,14931,train
2426,14898,train
2427,15603,train
2428,10269,train
2429,17930,train
2430,5709,train
2431,12643,train
2432,4706,train
2433,17710,train
2434,10926,train
2435,13513,train
2436,13432,train
2437,17048,train
2438,1976,train
2439,16285,train
2440,13242,train
2441,16242,train
2442,10294,train
2443,1766,train
2444,18470,train
2445,12897,train
2446,1488,train
2447,8318,train
2448,10571,train
2449,4874,train
2450,8977,train
2451,12193,train
2452,6286,train
2453,9624,train
2454,17255,train
2455,11605,train
2456,6601,train
2457,1655,train
2458,2861,train
2459,5965,train
2460,2183,train
2461,13154,train
2462,14681,train
2463,17697,train
2464,6321,train
2465,9913,train
2466,8165,train
2467,14064,train
2468,2126,train
2469,18185,train
2470,10569,train
2471,1011,train
2472,12408,train
2473,2088,train
2474,12557,train
2475,6757,train
2476,13730,train
2477,10882,train
2478,7217,train
2479,15939,train
2480,1246,train
2481,5554,train
2482,2074,train
2483,8665,train
2484,13789,train
2485,17158,train
2486,3290,train
2487,914,train
2488,4638,train
2489,12467,train
2490,5280,train
2491,17766,train
2492,10432,train
2493,13768,train
2494,4519,train
2495,11540,train
2496,13693,train
2497,15798,train
2498,3387,train
2499,15342,train
2500,6180,train
2501,13538,train
2502,5182,train
2503,3813,train
2504,796,train
2505,12806,train
2506,6946,train
2507,17270,train
2508,8253,train
2509,1748,train
2510,7584,train
2511,1122,train
2512,3101,train
2513,84,train
2514,8138,train
2515,18232,train
2516,11585,train
2517,3099,train
2518,16979,train
2519,9396,train
2520,18368,train
2521,14118,train
2522,13763,train
2523,6424,train
2524,15028,train
2525,4462,train
2526,6765,train
2527,16135,train
2528,5341,train
2529,2231,train
2530,12058,train
2531,3053,train
2532,8651,train
2533,6027,train
2534,1592,train
2535,16006,train
2536,5981,train
2537,12505,train
2538,3221,train
2539,11524,train
2540,7685,train
2541,3546,train
2542,16480,train
2543,2404,train
2544,9905,train
2545,3369,train
2546,12068,train
2547,15953,train
2548,11212,train
2549,12827,train
2550,17435,train
2551,13600,train
2552,12702,train
2553,434,train
2554,2528,train
2555,4902,train
2556,13459,train
2557,18489,train
2558,18236,train
2559,18741,train
2560,2203,train
2561,3445,train
2562,509,train
2563,4280,train
2564,17979,train
2565,16881,train
2566,8099,train
2567,17986,train
2568,5576,train
2569,7683,train
2570,17631,train
2571,9985,train
2572,13633,train
2573,9481,train
2574,14371,train
2575,9564,train
2576,6024,train
2577,932,train
2578,12367,train
2579,17583,train
2580,7317,train
2581,13282,train
2582,3484,train
2583,13863,train
2584,11008,train
2585,10425,train
2586,1368,train
2587,13999,train
2588,18497,train
2589,1547,train
2590,2584,train
2591,13499,train
2592,14111,train
2593,8546,train
2594,14951,train
2595,7293,train
2596,353,train
2597,9000,train
2598,17878,train
2599,1082,train
2600,16557,train
2601,11191,train
2602,1935,train
2603,15166,train
2604,6494,train
2605,18569,train
2606,3991,train
2607,3447,train
2608,7408,train
2609,6138,train
2610,16492,train
2611,4881,train
2612,15241,train
2613,5339,train
2614,11255,train
2615,9815,train
2616,2564,train
2617,2918,train
2618,6793,train
2619,11072,train
2620,16580,train
2621,9578,train
2622,13354,train
2623,8863,train
2624,2291,train
2625,16902,train
2626,3603,train
2627,7245,train
2628,14182,train
2629,12717,train
2630,8909,train
2631,1659,train
2632,9400,train
2633,10191,train
2634,11886,train
2635,842,train
2636,2977,train
2637,4026,train
2638,15288,train
2639,2091,train
2640,3063,train
2641,11178,train
2642,5343,train
2643,4639,train
2644,9254,train
2645,10443,train
2646,18837,train
2647,6804,train
2648,11854,train
2649,8565,train
2650,17071,train
2651,9922,train
2652,4100,train
2653,1236,train
2654,2900,train
2655,6489,train
2656,8776,train
2657,14,train
2658,15690,train
2659,2927,train
2660,5148,train
2661,8918,train
2662,5474,train
2663,8194,train
2664,13167,train
2665,17381,train
2666,11562,train
2667,15081,train
2668,2858,train
2669,6247,train
2670,5,train
2671,14529,train
2672,16770,train
2673,12186,train
2674,12749,train
2675,9187,train
2676,17011,train
2677,6246,train
2678,13091,train
2679,10529,train
2680,3362,train
2681,11532,train
2682,1938,train
2683,16643,train
2684,16186,train
2685,16360,train
2686,3877,train
2687,7991,train
2688,17465,train
2689,11020,train
2690,2884,train
2691,3714,train
2692,12922,train
2693,14275,train
2694,6307,train
2695,3027,train
2696,7035,train
2697,11879,train
2698,8870,train
2699,7908,train
2700,13274,train
2701,9172,train
2702,5133,train
2703,13043,train
2704,568,train
2705,14548,train
2706,11201,train
2707,11620,train
2708,5671,train
2709,16722,train
2710,10134,train
2711,6877,train
2712,16507,train
2713,2455,train
2714,18520,train
2715,17982,train
2716,2525,train
2717,1684,train
2718,8203,train
2719,13844,train
2720,12187,train
2721,4454,train
2722,18003,train
2723,15811,train
2724,17948,train
2725,12589,train
2726,15604,train
2727,9246,train
2728,13012,train
2729,2613,train
2730,8365,train
2731,17478,train
2732,18218,train
2733,9857,train
2734,15258,train
2735,18135,train
2736,3946,train
2737,1575,train
2738,1583,train
2739,1520,train
2740,18764,train
2741,1617,train
2742,491,train
2743,16994,train
2744,12496,train
2745,6580,train
2746,4446,train
2747,1330,train
2748,16185,train
2749,7828,train
2750,9620,train
2751,3582,train
2752,12494,train
2753,13845,train
2754,17918,train
2755,7109,train
2756,14813,train
2757,405,train
2758,6994,train
2759,4123,train
2760,8000,train
2761,5426,train
2762,10902,train
2763,2037,train
2764,1022,train
2765,9403,train
2766,15455,train
2767,266,train
2768,8827,train
2769,11152,train
2770,3827,train
2771,13667,train
2772,8530,train
2773,10393,train
2774,15882,train
2775,2742,train
2776,1263,train
2777,11527,train
2778,3584,train
2779,11251,train
2780,18721,train
2781,1668,train
2782,10206,train
2783,15045,train
2784,5849,train
2785,6325,train
2786,12741,train
2787,11322,train
2788,15620,train
2789,15742,train
2790,3833,train
2791,5553,train
2792,9125,train
2793,8188,train
2794,6020,train
2795,11215,train
2796,12669,train
2797,8206,train
2798,5903,train
2799,8057,train
2800,758,train
2801,7250,train
2802,5763,train
2803,13506,train
2804,5023,train
2805,3592,train
2806,17153,train
2807,11574,train
2808,9097,train
2809,15427,train
2810,5535,train
